_id,Recipe_id,Calories,cook_time,prep_time,servings,Recipe_title,total_time,Region,Sub_region,Continent,Source,"Carbohydrate, by difference (g)",Energy (kcal),Protein (g),Total lipid (fat) (g),Utensils,Processes,vegan,pescetarian,ovo_vegetarian,lacto_vegetarian,ovo_lacto_vegetarian
64057221a13d0d2d35891461,4394,123.0,30,10,6,Doodhi Chana,40,Indian Subcontinent,Indian,Asian,AllRecipes,73.1855,425.461,21.6555,6.7192,cooker||cooker||saucepan,combine||seal||cook||reduce||heat||simmer||remove||heat||fry||add||cook||stir||boil||cook,0.0,0.0,0.0,0.0,0.0
64057221a13d0d2d35891463,4396,216.0,20,25,12,Green Pea Poulourie,225,Indian Subcontinent,Indian,Asian,AllRecipes,10.4619,41.899,1.5108,0.9372,cup||processor||cup||bowl||skillet,pick||rinse||soak||add||sift||stir||heat||drop||drain||sprinkle,0.0,0.0,0.0,0.0,0.0
64057221a13d0d2d35891466,4399,176.0,25,15,4,Easy Indian-Style Pumpkin Curry,40,Indian Subcontinent,Indian,Asian,AllRecipes,85.7004,588.482,13.0221,27.7386,pot||cup||processor||bowl||skillet||skillet||dish,put||pour||season||boil||cook||shape||grind||stir||boil||cook||heat||heat||cook||pour||heat||fry||pour||garnish,0.0,0.0,0.0,0.0,0.0
64057221a13d0d2d35891474,4413,109.0,45,15,4,Aaku Pappu (Dal with Greens),60,Indian Subcontinent,Indian,Asian,AllRecipes,3.958,29.185,1.3073,1.3059,cooker||skillet,cook||boil||add||cook||drain||stir||set||heat||cook||splutter||add||stir,0.0,0.0,0.0,0.0,0.0
64057221a13d0d2d35891478,4417,135.0,20,15,4,Gobi Aloo (Indian Style Cauliflower with Potatoes),35,Indian Subcontinent,Indian,Asian,AllRecipes,26.0385,250.6769,9.576,15.5505,skillet||saucepan,heat||heat||stir||cook||add||season||cover||stirring||mix||reduce||heat||cover||stirring,1.0,1.0,0.0,0.0,0.0
64057221a13d0d2d35891243,3852,307.0,30,15,4,Lentil and Green Collard Soup,45,Middle Eastern,Lebanese,Asian,AllRecipes,149.0486,932.4233,49.9917,19.4328,saucepan||skillet,heat||heat||stir||cook||stir||cook||boil||heat||heat||cover||simmer||heat||heat||add||cook||stir||season||simmer||stir,0.0,0.0,0.0,0.0,0.0
64057221a13d0d2d35891244,3853,72.0,35,15,8,Green Beans in Seasoned Tomato Sauce,50,Middle Eastern,Lebanese,Asian,AllRecipes,27.5735,356.929,3.3818,27.2875,skillet,heat||heat||cook||stir||mix||add||boil||cover||simmer,1.0,1.0,0.0,0.0,0.0
64057221a13d0d2d35891245,3854,263.0,0,0,12,Semolina Turmeric Cake (Sfoof),0,Middle Eastern,Lebanese,Asian,AllRecipes,424.0865,2930.7714,40.8949,125.4753,oven||pan||bowl||bowl||pan,preheat||grease||mix||stir||add||beat||pour||sprinkle||bake||dry,0.0,0.0,0.0,1.0,0.0
64057221a13d0d2d3589124e,3863,428.0,30,5,6,Champorado,35,Southeast Asian,Filipino,Asian,AllRecipes,402.557,2660.54,32.0185,121.3405,pot||pot,combine||boil||stir||cover||stirring||add||stir||combine||serve,1.0,1.0,0.0,0.0,0.0
64057221a13d0d2d35891255,3870,296.0,30,15,18,Macapuno Bars,45,Southeast Asian,Filipino,Asian,AllRecipes,19.6414,676.488,26.8645,55.8721,oven||dish||dish||oven||bowl||bowl||pot||oven,preheat||prepare||spread||bake||beat||smooth||add||stir||place||cook||stirring||spread||stretch||bake||cool,0.0,0.0,0.0,0.0,0.0
64057221a13d0d2d35891259,3874,239.0,30,5,10,Maja Blanca Maiz (Corn Pudding),95,Southeast Asian,Filipino,Asian,AllRecipes,348.7254,2272.28,18.561,97.6036,pot,mix||heat||stir||cool,1.0,1.0,0.0,0.0,0.0
64057221a13d0d2d3589125f,3880,243.0,40,45,16,Mamon (Sponge Cakes),125,Southeast Asian,Filipino,Asian,AllRecipes,223.6433,2360.9,51.1068,145.735,oven||cup||bowl||bowl||cup||oven||pan,preheat||grease||stir||add||peel||mix||beat||add||beat||whisk||fold||pour||bake||cool||cool,0.0,0.0,0.0,0.0,0.0
64057221a13d0d2d35891263,3884,290.0,30,20,18,Puto,50,Southeast Asian,Filipino,Asian,AllRecipes,425.8366,2811.9002,45.9199,114.3111,bowl||bowl||pan,grease||mix||fold||fill||boil||heat||place||place||cover||steam||cool,0.0,0.0,0.0,0.0,0.0
64057221a13d0d2d35891268,3889,304.0,45,15,6,Sinigang na Baka,60,Southeast Asian,Filipino,Asian,AllRecipes,45.9609,855.7545,99.1454,31.6737,pot||pot||pot,heat||saute||add||boil||heat||simmer||place||simmer||stir||mix||simmer,0.0,0.0,0.0,0.0,0.0
64057221a13d0d2d35891269,3890,518.0,65,20,6,Caldereta (Filipino Beef Stew),85,Southeast Asian,Filipino,Asian,AllRecipes,325.6848,2375.7175,99.134,81.8614,pot,heat||heat||sprinkle||boil||simmer||stir||boil||simmer||season,0.0,0.0,0.0,0.0,0.0
64057221a13d0d2d3589126c,3893,194.0,50,25,10,Filipino Menudo (Pork and Liver Stew),95,Southeast Asian,Filipino,Asian,AllRecipes,562.4865,4028.4571,153.9533,135.0374,pot||cup||pot||skillet,boil||add||boil||cook||boil||remove||set||cool||remove||set||cut||boil||add||cook||boil||drain||cool||cut||heat||heat||cook||stir||stir||cook||stir||season||add||cover||cook||stir||cover||simmer,0.0,0.0,0.0,0.0,0.0
64057221a13d0d2d3589126d,3894,221.0,35,20,4,Papaya Soup,55,Southeast Asian,Filipino,Asian,AllRecipes,12.9744,318.7952,3.2143,28.7622,bowl||bowl,heat||heat||add||cook||stir||add||cook||stirring||season||mix||stir||pour||simmer||add||cover||simmer||remove||heat||stir||cover||ladle||top,0.0,0.0,0.0,0.0,0.0
64057221a13d0d2d35891270,3897,202.0,30,15,4,Corn Soup,45,Southeast Asian,Filipino,Asian,AllRecipes,126.7816,1503.9309,103.0636,72.1813,bowl||pot||pot,slice||heat||heat||cook||stir||add||cook||add||cook||stir||simmer||cook||add||cook||serve,0.0,0.0,0.0,0.0,0.0
64057221a13d0d2d35891272,3899,1062.0,150,20,6,Kare Kare Pata (Oxtail Stew),170,Southeast Asian,Filipino,Asian,AllRecipes,60.4882,2671.46,437.3432,70.2963,pot||pot||pot,combine||boil||simmer||skim||crumble||dissolve||remove||set||add||simmer||simmer||heat||heat||cook||stir||stir||add||stir||add||simmer||add||cook||serve,0.0,0.0,0.0,0.0,0.0
64057221a13d0d2d35891276,3903,272.0,70,30,4,Goat Stew,160,Southeast Asian,Filipino,Asian,AllRecipes,95.3886,1401.9211,149.5999,45.0403,bowl||pot,mix||cover||refrigerate||remove||dry||heat||cook||stir||pour||simmer||cook||pour||boil||simmer||stir||season||simmer,0.0,0.0,0.0,0.0,0.0
64057221a13d0d2d35891278,3905,342.0,70,10,5,Paksiw na Pata (Pig's Feet Stew),80,Southeast Asian,Filipino,Asian,AllRecipes,37.0497,1553.3066,300.7813,8.0412,stockpot,combine||boil||reduce||heat||simmer||stirring||serve,0.0,0.0,0.0,0.0,0.0
64057221a13d0d2d35891288,3921,43.0,30,60,75,Lumpia - Filipino Shrimp and Pork Egg Rolls,90,Southeast Asian,Filipino,Asian,AllRecipes,17.9647,1814.055,72.3669,159.7617,bowl||pan,mix||pull||cover||place||place||cut||heat||serve,0.0,0.0,0.0,0.0,0.0
64057221a13d0d2d3589128c,3925,153.0,8,180,20,Pan de Sal - Filipino Bread Rolls,188,Southeast Asian,Filipino,Asian,AllRecipes,426.4778,2919.9055,78.8598,99.6802,cup||oven,place||select||press||remove||dip||place||cover||rise||preheat||bake,0.0,0.0,0.0,0.0,0.0
64057221a13d0d2d35891291,3930,1430.0,0,15,2,Buko (Young Coconut) Chiller,15,Southeast Asian,Filipino,Asian,AllRecipes,12.5975,48.762,0.0,0.0,bowl||bowl||bowl,cut||chop||add||add||whisk||divide||pour||serve,0.0,0.0,0.0,0.0,0.0
64057221a13d0d2d35891292,3931,262.0,15,40,10,Lumpia,55,Southeast Asian,Filipino,Asian,AllRecipes,47.6238,456.9849,11.931,28.6164,skillet||pan,add||drain||add||boil||add||simmer||add||simmer||remove||add||cool||place||fold||moisten||cover||heat||heat||add||heat||place||fry||drain||serve,0.0,0.0,0.0,0.0,0.0
64057221a13d0d2d35891295,3934,113.0,0,30,10,Singkamas (Jicama) Salad,90,Southeast Asian,Filipino,Asian,AllRecipes,259.4289,1085.94,10.6004,1.4572,bowl||bowl,combine||whisk||pour||coat||refrigerate,0.0,0.0,0.0,0.0,0.0
64057221a13d0d2d35891299,3938,411.0,30,30,8,Meat and Potatoes Lumpia,90,Southeast Asian,Filipino,Asian,AllRecipes,25.36,2570.4212,110.5577,230.9232,pot||skillet||bowl||skillet,place||cover||boil||cook||drain||place||heat||season||cook||mix||mix||cover||refrigerate||heat||fold||seal||drain,0.0,0.0,0.0,0.0,0.0
64057221a13d0d2d3589129a,3939,50.0,60,30,24,Leyley's Spicy Chicken Adobo Wings,90,Southeast Asian,Filipino,Asian,AllRecipes,17.3861,2756.7649,250.0993,175.7385,pot||pot||pan||skillet,boil||add||boil||drain||add||simmer||season||simmer||remove||set||add||simmer||heat||heat||add||cook||stir,0.0,0.0,0.0,0.0,0.0
64057221a13d0d2d358912a8,3953,255.0,35,15,8,Grilled Chicken Adobo,50,Southeast Asian,Filipino,Asian,AllRecipes,36.2109,6241.8515,162.2581,603.3672,pot||pot||cup,preheat||heat||boil||place||reduce||heat||cover||cook||remove||set||boil||cook||place||serve,0.0,0.0,0.0,0.0,0.0
64057221a13d0d2d358912ab,3956,265.0,70,10,8,Lolah's Chicken Adobo,80,Southeast Asian,Filipino,Asian,AllRecipes,22.9726,6425.691,141.7155,642.7025,pot||pot,heat||cook||add||cook||stirring||add||boil||simmer||place||simmer,0.0,0.0,0.0,0.0,0.0
64057221a13d0d2d358912b1,3962,403.0,20,20,6,Chicken with Chicharo (Snow Peas),40,Southeast Asian,Filipino,Asian,AllRecipes,52.1273,2679.7819,262.3974,151.4363,skillet||bowl||skillet,heat||heat||cook||stir||stir||add||mix||cover||cook||add||cover||cook||cook||fold||whisk||stir||simmer||serve,0.0,0.0,0.0,0.0,0.0
64057221a13d0d2d358912b3,3964,458.0,485,10,4,Slow Cooker Adobo Chicken with Bok Choy,495,Southeast Asian,Filipino,Asian,AllRecipes,86.1377,16222.042,360.42,1605.02,cooker||cooker,combine||season||place||sprinkle||cover||cook||add||cook||garnish,0.0,0.0,0.0,0.0,0.0
64057221a13d0d2d358912b5,3966,313.0,20,60,40,Lumpia Rolls,80,Southeast Asian,Filipino,Asian,AllRecipes,22.7099,5322.3499,308.4383,434.4904,pan||bowl||pan||skillet,heat||drain||set||cook||add||cook||stir||add||combine||place||fold||fold||brush||seal||heat||fry||drain,0.0,0.0,0.0,0.0,0.0
64057221a13d0d2d358912b6,3967,709.0,65,10,6,Ginataang Manok (Chicken Cooked in Coconut Milk),75,Southeast Asian,Filipino,Asian,AllRecipes,48.3977,2064.8524,17.3534,213.9222,skillet||skillet||skillet||skillet,heat||stir||cook||stir||remove||set||season||place||cook||add||boil||cover||reduce||heat||simmer||stirring||stir||simmer||season,0.0,0.0,0.0,0.0,0.0
64057221a13d0d2d358912bd,3974,291.0,40,30,10,Bringhe,70,Southeast Asian,Filipino,Asian,AllRecipes,193.2593,3233.6268,239.7093,165.7044,skillet||skillet||skillet||skillet,heat||heat||cook||stir||season||stir||coat||add||stir||cover||cook||stir||cook||add||season||mix||cover||cook||pour||add||stir||reduce||heat||cover||cook||stirring||serve,0.0,0.0,0.0,0.0,0.0
64057221a13d0d2d358912c2,3979,198.0,30,20,5,Adobong Pusit (Squid Adobo),50,Southeast Asian,Filipino,Asian,AllRecipes,49.4824,1284.684,163.4296,41.7223,pot||saucepan||saucepan,combine||heat||season||cook||heat||heat||cook||stir||stir||simmer||cook,0.0,0.0,0.0,0.0,0.0
64057221a13d0d2d358912c5,3982,120.0,10,15,4,Clams in Oyster Sauce,25,Southeast Asian,Filipino,Asian,AllRecipes,26.3209,461.56,25.0727,28.7488,pot,heat||heat||cook||add||cook||stir||cover||cook||cover||cook||add||cover||cook||serve,0.0,0.0,0.0,0.0,0.0
64057221a13d0d2d358912c6,3983,488.0,20,20,4,Pork and Shrimp Pancit,40,Southeast Asian,Filipino,Asian,AllRecipes,19.144,690.14,5.3721,69.2314,skillet||dish||skillet,soak||drain||heat||heat||saute||transfer||add||stir||season||cover||cook,0.0,0.0,0.0,0.0,0.0
64057221a13d0d2d358912c9,3986,369.0,20,20,6,Quick and Easy Pancit,40,Southeast Asian,Filipino,Asian,AllRecipes,70.9352,362.7565,12.3804,6.357,bowl||skillet,place||cover||drain||set||heat||heat||saute||stir||cook||toss||cook||stirring||transfer||garnish,0.0,0.0,0.0,0.0,0.0
64057221a13d0d2d358912cc,3989,223.0,25,10,4,Salmon Stew (Abalos Style),35,Southeast Asian,Filipino,Asian,AllRecipes,27.8194,243.5299,4.7926,14.1674,skillet,heat||heat||stir||cook||stir||stir||cook||add||flake||stir||simmer||cover||cook,0.0,0.0,0.0,0.0,0.0
64057221a13d0d2d358912d0,3993,773.0,0,0,11,Filipino Ribs,0,Southeast Asian,Filipino,Asian,AllRecipes,51.3894,7894.4073,431.6211,651.1244,pot||skillet||tablespoon||oven||dish||oven||pan,place||boil||reduce||heat||cover||simmer||stir||heat||heat||add||saute||stirring||blend||cook||stirring||remove||heat||preheat||remove||brush||bake,0.0,0.0,0.0,0.0,0.0
64057221a13d0d2d358912da,4003,331.0,30,20,6,Vegetable Pulao,53,Indian Subcontinent,Indian,Asian,AllRecipes,142.3281,1051.381,30.8678,43.253,bowl||saucepan||saucepan||saucepan||fork,rinse||drain||place||pour||cover||set||heat||heat||cook||stir||add||cook||stir||drain||mix||cook||stir||stir||pour||cover||boil||simmer||heat||stir,0.0,0.0,0.0,0.0,0.0
64057221a13d0d2d358912dd,4006,566.0,110,25,8,Spicy Goat Curried Rice Pilaf,185,Indian Subcontinent,Indian,Asian,AllRecipes,38.2692,1500.4365,274.1708,21.4072,pot||container||pot||pot||skillet||pot,combine||cover||boil||cook||drain||place||cover||soak||drain||heat||heat||add||cook||stir||stir||cook||stir||cook||stir||combine||sprinkle||melt||heat||add||cook||add||stir||stir||pour||boil||simmer||remove||stand,0.0,0.0,0.0,0.0,0.0
64057221a13d0d2d358912df,4008,849.0,25,10,1,Coconut Curried Tofu with Green Beans and Coconut Rice,35,Indian Subcontinent,Indian,Asian,AllRecipes,90.8701,782.9698,26.3777,38.1247,saucepan||skillet||cup,boil||heat||heat||cover||simmer||melt||heat||add||cook||stir||simmer,0.0,0.0,0.0,0.0,0.0
64057221a13d0d2d358912e5,4014,515.0,40,10,2,Indian Vegetable Rice,50,Indian Subcontinent,Indian,Asian,AllRecipes,33.962,384.1965,5.2387,27.7933,pan||pan||cup||pan,saute||rinse||add||pour||stir||cover||boil||stir||cook,0.0,0.0,0.0,0.0,0.0
64057221a13d0d2d358912e6,4015,830.0,15,10,4,Kobbari Annam (Coconut Rice),25,Indian Subcontinent,Indian,Asian,AllRecipes,507.9907,2904.829,51.4007,70.8449,skillet||bowl,heat||heat||fry||remove||set||add||splutter||add||cook||season||stir||cook||stir||garnish||serve,0.0,0.0,0.0,0.0,0.0
64057221a13d0d2d358912ea,4019,584.0,115,15,12,Shyam's Goat Biryani,670,Indian Subcontinent,Indian,Asian,AllRecipes,546.6326,3203.0886,224.0132,34.7706,bowl||bowl||pot||skillet||oven||pot||dish||dish||oven,mix||cover||rinse||place||cover||melt||heat||cook||stir||add||cook||stir||mix||cook||stir||pour||cover||cook||heat||cook||stirring||heat||preheat||boil||drain||add||cook||remove||cover||bake,0.0,0.0,0.0,0.0,0.0
64057221a13d0d2d358912ef,4024,643.0,50,30,6,Crazy Spicy Chicken,80,Indian Subcontinent,Indian,Asian,AllRecipes,101.7529,1884.9373,305.6532,31.6432,skillet||saucepan||skillet,cook||stir||add||boil||simmer||boil||reduce||heat||cover||simmer||absorbed||boil||heat||place||cook||drizzle||serve,0.0,0.0,0.0,0.0,0.0
64057221a13d0d2d358912f0,4025,421.0,141,15,8,Slow-Cooked Chicken Biryani,186,Indian Subcontinent,Indian,Asian,AllRecipes,143.842,2327.8488,172.4701,128.6659,container||skillet||skillet||pot||cooker,place||cover||soak||drain||heat||heat||add||fry||add||cook||stir||stir||cook||sprinkle||cook||stir||season||cook||stir||stir||cook||separate||reduce||heat||boil||add||boil||add||boil||cook||remove||heat||drain||top||mix||cook,0.0,0.0,0.0,0.0,0.0
64057221a13d0d2d358912f7,4032,760.0,90,30,5,Roasted Curried Chicken with Couscous,120,Indian Subcontinent,Indian,Asian,AllRecipes,338.3263,2283.0542,66.2573,76.7661,oven||tablespoon||bowl||pan||oven||saucepan||bowl,preheat||stir||pour||stir||place||roast||boil||stir||stir||cook||cover,0.0,0.0,0.0,0.0,0.0
64057221a13d0d2d358912f8,4033,328.0,65,15,6,Curry Stand Chicken Tikka Masala Sauce,80,Indian Subcontinent,Indian,Asian,AllRecipes,33.9729,671.752,8.1183,59.5355,skillet||skillet||pan,heat||cook||stir||stir||cook||stir||stir||fry||stir||boil||simmer||mix||simmer||cook||stirring||heat||heat||stir||sprinkle||sear||stir||transfer||simmer||taste,0.0,0.0,0.0,0.0,0.0
64057221a13d0d2d358912f9,4034,247.0,60,15,6,Easy Chicken Curry,75,Indian Subcontinent,Indian,Asian,AllRecipes,45.8856,701.36,7.8728,58.7832,skillet||skillet||skillet,heat||heat||add||stir||add||cover||simmer||remove||cook||stir,0.0,0.0,0.0,0.0,0.0
64057221a13d0d2d358912fa,4035,585.0,35,15,6,Delicious and Fast Chicken Curry,50,Indian Subcontinent,Indian,Asian,AllRecipes,108.8806,2982.9958,43.5156,289.7062,bowl||skillet||skillet,mix||add||heat||heat||cook||stir||add||stir||stir||place||simmer||cook||stirring,0.0,0.0,0.0,0.0,0.0
64057221a13d0d2d358912fb,4036,215.0,15,5,6,Chef John's Tandoori Chicken,140,Indian Subcontinent,Indian,Asian,AllRecipes,8.44,4001.0411,87.6024,401.4721,bowl||sheet,whisk||add||coat||marinate||preheat||heat||remove||transfer||pat||dry,0.0,0.0,0.0,0.0,0.0
64057221a13d0d2d358912fe,4039,361.0,30,15,4,Blue Ribbon Curry Chicken,45,Indian Subcontinent,Indian,Asian,AllRecipes,51.4436,623.5355,32.3259,35.7017,skillet,melt||heat||stir||cook||stir||stir||season||add||cover||cook,0.0,0.0,0.0,0.0,0.0
64057221a13d0d2d35891301,4042,181.0,20,15,4,Tandoori Chicken Skewers,515,Indian Subcontinent,Indian,Asian,AllRecipes,32.4635,243.8866,11.4221,8.7553,bowl||bowl||oven||pan||pan||oven,combine||place||coat||cover||refrigerate||preheat||spray||cut||bake||note,0.0,0.0,0.0,0.0,0.0
64057221a13d0d2d35891302,4043,783.0,110,25,8,Country Captain Chicken with Rice,135,Indian Subcontinent,Indian,Asian,AllRecipes,93.5579,1102.2975,19.8119,79.8255,oven||plate||plate||oven||oven||oven||cup||bowl,season||heat||heat||place||cook||transfer||drain||reduce||heat||add||cook||stir||transfer||cook||stir||add||simmer||cover||simmer||preheat||cover||bake||press||remove||garnish,0.0,0.0,0.0,0.0,0.0
64057221a13d0d2d35891303,4044,285.0,60,15,4,"East Indian Chicken with Tomato, Peas, and Cilantro",75,Indian Subcontinent,Indian,Asian,AllRecipes,98.0755,3819.7284,400.0686,199.5932,pan,heat||heat||cook||stir||dry||add||simmer||cook||stir||add||cook||remove||heat||sprinkle,0.0,0.0,0.0,0.0,0.0
64057221a13d0d2d35891306,4047,504.0,0,0,6,Curried Microwaved Chicken,0,Indian Subcontinent,Indian,Asian,AllRecipes,99.0374,16965.8568,364.2702,1682.0553,dish,cook||stir||place||cover||sprinkle||cover,0.0,0.0,0.0,0.0,0.0
64057221a13d0d2d35891307,4048,521.0,60,20,6,Bombay Chicken and Rice,80,Indian Subcontinent,Indian,Asian,AllRecipes,34.9739,292.0924,8.9236,15.9701,oven||pan||bowl||pan||oven,preheat||brush||cover||bake,0.0,0.0,0.0,0.0,0.0
64057221a13d0d2d35891308,4049,627.0,45,25,4,Chef John's Chicken Tikka Masala,70,Indian Subcontinent,Indian,Asian,AllRecipes,85.7387,4382.0132,94.0789,418.5366,bowl||bowl||skillet||plate||skillet||skillet||skillet||skillet||spoon,place||drizzle||coat||whisk||season||melt||heat||cook||transfer||cool||handle||reduce||heat||stir||add||stir||saute||stir||cook||pour||boil||pour||simmer||heat||cook||stirring||stir||simmer||cook||season,0.0,0.0,0.0,0.0,0.0
64057221a13d0d2d3589130a,4051,147.0,20,15,4,Chicken Hariyali Tikka,215,Indian Subcontinent,Indian,Asian,AllRecipes,1.6395,410.5026,90.1544,2.3865,bowl||bowl||oven||dish||dish,place||cover||refrigerate||preheat||grease||place||broil,0.0,0.0,0.0,0.0,0.0
64057221a13d0d2d35891310,4057,492.0,31,30,4,Shami Kebab,91,Indian Subcontinent,Indian,Asian,AllRecipes,101.3508,1766.8863,115.4072,105.8986,container||pot||processor||skillet,place||cover||soak||drain||combine||boil||heat||simmer||place||smooth||stir||shape||heat||heat||pan-fry,0.0,0.0,0.0,0.0,0.0
64057221a13d0d2d35891315,4062,456.0,360,15,4,Easy Slow Cooker Chicken Tikka Masala,375,Indian Subcontinent,Indian,Asian,AllRecipes,26.3448,1791.9229,156.6267,116.6951,cooker,stir||cook||stir,0.0,0.0,0.0,0.0,0.0
64057221a13d0d2d35891318,4065,423.0,40,15,4,Easy Chicken Korma,55,Indian Subcontinent,Indian,Asian,AllRecipes,51.419,1464.4421,15.4933,138.2048,oven||dish||skillet||bowl||processor||dish||oven,preheat||grease||heat||heat||cook||place||process||add||spread||pour||bake||sprinkle||serve,0.0,0.0,0.0,0.0,0.0
64057221a13d0d2d35891319,4066,266.0,0,0,5,Spicy Chicken Curry,0,Indian Subcontinent,Indian,Asian,AllRecipes,125.5388,1452.1207,115.0261,64.734,skillet||skillet||skillet,rinse||dry||grind||add||saute||add||saute||stir||add||pour||cover||simmer||add||stir||serve,0.0,0.0,0.0,0.0,0.0
64057221a13d0d2d3589131c,4069,495.0,60,30,8,Classic Chicken Biryani,150,Indian Subcontinent,Indian,Asian,AllRecipes,165.3868,2939.7525,253.3433,139.7748,bowl||saucepan||oven||cup||saucepan||skillet||dish||oven,mix||transfer||add||coat||marinate||boil||reduce||heat||cover||simmer||absorbed||preheat||heat||melt||heat||cook||stir||remove||add||cook||stir||stir||simmer||spread||bake,0.0,0.0,0.0,0.0,0.0
64057221a13d0d2d35891326,4079,339.0,18,15,4,Kadai Chicken,33,Indian Subcontinent,Indian,Asian,AllRecipes,43.449,3517.1554,388.1256,192.73,skillet||pan,heat||heat||add||cook||stir||add||cook||stir||stir||cook||stir,0.0,0.0,0.0,0.0,0.0
64057221a13d0d2d35891327,4080,296.0,15,30,8,Tandoori Grilled Chicken,105,Indian Subcontinent,Indian,Asian,AllRecipes,22.834,1859.2596,206.1512,99.8397,bowl||cup,preheat||heat||mix||add||brush||place||cook||serve,0.0,0.0,0.0,0.0,0.0
64057221a13d0d2d35891479,4418,267.0,40,30,16,Indian Rice (Pulao),70,Indian Subcontinent,Indian,Asian,AllRecipes,45.3883,1239.827,14.1097,114.4845,pot||pot,place||set||melt||heat||stir||cook||season||cook||stirring||pour||cook||stirring||add||simmer||cover||place||cook||remove,0.0,0.0,0.0,0.0,0.0
64057221a13d0d2d3589147a,4419,204.0,50,10,4,Indian Sabji Recipe,60,Indian Subcontinent,Indian,Asian,AllRecipes,5.5319,286.68,1.7737,30.1575,,heat||heat||cook||stir||add||cook||stir||stir||coat||cover||cook||stirring||remove||heat||sprinkle,0.0,0.0,0.0,0.0,0.0
64057221a13d0d2d35891485,4430,305.0,30,10,4,Lemon Lentil Rice,50,Indian Subcontinent,Indian,Asian,AllRecipes,15.7289,190.166,2.6087,15.1204,saucepan,heat||heat||add||cook||pop||add||add||reduce||cover||simmer||stir||season,0.0,0.0,0.0,0.0,0.0
64057221a13d0d2d3589148d,4438,162.0,20,15,4,Indian-Style Corn on the Cob in Onion and Yogurt Sauce,35,Indian Subcontinent,Indian,Asian,AllRecipes,32.5868,712.7315,11.157,63.1279,skillet||processor||skillet,break||heat||pan-fry||remove||mix||cook||separate||stirring||remove||cool||stir||serve,0.0,0.0,0.0,1.0,0.0
64057221a13d0d2d3589148e,4439,419.0,40,10,6,Khara Pongal,50,Indian Subcontinent,Indian,Asian,AllRecipes,192.8985,1026.595,25.5194,21.5052,cooker||cooker,heat||fry||remove||set||cook||stir||cook||add||stir||cook||stir||garnish||serve,0.0,0.0,0.0,0.0,0.0
64057221a13d0d2d35891491,4442,285.0,25,30,4,Spiced Chickpeas (Chole),55,Indian Subcontinent,Indian,Asian,AllRecipes,427.122,2720.1106,130.2087,65.1832,pot,heat||heat||stir||cook||add||boil||heat||heat||simmer||evaporated||sprinkle||serve,0.0,0.0,0.0,0.0,0.0
64057221a13d0d2d35891495,4446,112.0,10,10,4,Capsicum Zunka,20,Indian Subcontinent,Indian,Asian,AllRecipes,42.5109,373.026,12.8344,17.9378,skillet,heat||heat||stir||stir||cook||stir||reduce||heat||cover||cook||stir||cover||cook,1.0,1.0,0.0,0.0,0.0
64057221a13d0d2d35891496,4447,302.0,20,10,4,Peanut Rice,30,Indian Subcontinent,Indian,Asian,AllRecipes,12.2785,416.25,18.9066,35.9696,pot,mix||boil||cover||simmer||stir,0.0,0.0,0.0,0.0,0.0
64057221a13d0d2d35891497,4448,358.0,15,20,2,Aloo Gobi ki Subzi (Potatoes and Cauliflower),35,Indian Subcontinent,Indian,Asian,AllRecipes,4.7306,374.5168,0.4605,41.1942,,heat||heat||toss||add||add||stir||add||stir||cook||add,0.0,0.0,0.0,0.0,0.0
64057221a13d0d2d35891498,4449,328.0,10,15,4,Chole Saag,25,Indian Subcontinent,Indian,Asian,AllRecipes,235.5436,1737.6614,87.0375,56.1886,saucepan,heat||heat||stir||cook||add||stir||cook||stir,0.0,0.0,0.0,0.0,0.0
64057221a13d0d2d3589149c,4453,129.0,20,120,4,Paneer (Home Made),140,Indian Subcontinent,Indian,Asian,AllRecipes,53.0095,626.4096,31.3287,32.4495,saucepan||whisk||bowl||bowl,combine||heat||heat||stirring||boil||stir||remove||pour||drain||place||refrigerate||press,0.0,0.0,0.0,1.0,0.0
64057221a13d0d2d3589149e,4455,126.0,36,20,4,Spiced Turnips (Shalgam Masala),56,Indian Subcontinent,Indian,Asian,AllRecipes,53.9762,477.0028,8.6671,29.34,saucepan||saucepan,heat||heat||add||cook||stir||stir||cook||stir||mix||add||stir||cover||boil||reduce||heat||simmer||add,0.0,0.0,0.0,0.0,0.0
64057221a13d0d2d358914a0,4457,140.0,15,5,8,Roasted Grapes and Carrots,20,Indian Subcontinent,Indian,Asian,AllRecipes,175.4036,916.5132,8.1157,29.0292,oven||sheet||oven,preheat||coat||sprinkle||distribute||spread||roast,0.0,0.0,0.0,0.0,0.0
64057221a13d0d2d358914a7,4464,179.0,20,15,6,Carrot Rice,35,Indian Subcontinent,Indian,Asian,AllRecipes,30.5105,413.294,12.2331,29.7285,saucepan||skillet||skillet,combine||boil||heat||reduce||heat||cover||set||heat||heat||stir||cook||stir||stir||taste||reduce||heat||cover||stir||add||stir||garnish,0.0,0.0,0.0,0.0,0.0
64057221a13d0d2d358914aa,4467,0.0,20,10,4,Curried Peas,30,Indian Subcontinent,Indian,Asian,AllRecipes,54.2282,694.4897,100.7441,10.0871,bowl||pan,mix||heat||add||stir||reduce||heat||simmer,1.0,1.0,0.0,0.0,0.0
